Date,Nifty Value,,Date,PE Ratio
11-08-2010,6273.2,,11-08-2010,21.5334
11-09-2010,6301.55,,11-09-2010,21.6308
11-10-2010,6275.7,,11-10-2010,21.542
11-11-2010,6194.25,,11-11-2010,21.2624
11-12-2010,6071.65,,11-12-2010,20.8416
11/15/2010,6121.6,,11/15/2010,21.0131
11/16/2010,5988.7,,11/16/2010,20.5386
11/18/2010,5998.8,,11/18/2010,20.5732
11/19/2010,5890.3,,11/19/2010,20.2011
11/22/2010,6010,,11/22/2010,20.6117
11/23/2010,5934.75,,11/23/2010,20.3776
11/24/2010,5865.75,,11/24/2010,20.1407
11/25/2010,5799.75,,11/25/2010,19.9141
11/26/2010,5751.95,,11/26/2010,19.75
11/29/2010,5830,,11/29/2010,20.018
11/30/2010,5862.7,,11/30/2010,20.1303
12-01-2010,5960.9,,12-01-2010,20.4675
12-02-2010,6011.7,,12-02-2010,20.6151
12-03-2010,5992.8,,12-03-2010,20.5503
12-06-2010,5992.25,,12-06-2010,20.5484
12-07-2010,5976.55,,12-07-2010,20.4945
12-08-2010,5903.7,,12-08-2010,20.2447
12-09-2010,5766.5,,12-09-2010,19.7742
12-10-2010,5857.35,,12-10-2010,20.0858
12/13/2010,5907.65,,12/13/2010,20.2583
12/14/2010,5944.1,,12/14/2010,20.3769
12/15/2010,5892.3,,12/15/2010,20.1993
12/16/2010,5948.75,,12/16/2010,20.3929
12/20/2010,5947.05,,12/20/2010,20.387
12/21/2010,6000.65,,12/21/2010,20.5708
12/22/2010,5984.4,,12/22/2010,20.5151
12/23/2010,5980,,12/23/2010,20.5
12/24/2010,6011.6,,12/24/2010,20.6083
12/27/2010,5998.1,,12/27/2010,20.562
12/28/2010,5996,,12/28/2010,20.5548
12/29/2010,6060.35,,12/29/2010,20.7754
12/30/2010,6101.85,,12/30/2010,20.9177
12/31/2010,6134.5,,12/31/2010,19.9627
01-03-2011,6157.6,,01-03-2011,20.0379
01-04-2011,6146.35,,01-04-2011,20.0013
01-05-2011,6079.8,,01-05-2011,19.7847
01-06-2011,6048.25,,01-06-2011,19.682
01-07-2011,5904.6,,01-07-2011,19.2146
01-10-2011,5762.85,,01-10-2011,18.7533
01-11-2011,5754.1,,01-11-2011,18.7226
01-12-2011,5863.25,,01-12-2011,19.0777
1/13/2011,5751.9,,1/13/2011,18.7154
1/14/2011,5654.55,,1/14/2011,18.3987
1/17/2011,5654.75,,1/17/2011,18.3993
1/18/2011,5724.05,,1/18/2011,18.6248
1/19/2011,5691.05,,1/19/2011,18.5174
1/20/2011,5711.6,,1/20/2011,18.5843
1/21/2011,5696.5,,1/21/2011,18.5352
1/24/2011,5743.25,,1/24/2011,18.6873
1/25/2011,5687.4,,1/25/2011,18.5056
1/27/2011,5604.3,,1/27/2011,18.2351
1/28/2011,5512.15,,1/28/2011,17.9353
1/31/2011,5505.9,,1/31/2011,17.9149
02-01-2011,5417.2,,02-01-2011,17.6263
02-02-2011,5432,,02-02-2011,17.6745
02-03-2011,5526.75,,02-03-2011,17.9828
02-04-2011,5395.75,,02-04-2011,17.5565
02-07-2011,5396,,02-07-2011,17.5573
02-08-2011,5312.55,,02-08-2011,17.286
02-09-2011,5253.55,,02-09-2011,17.094
02-10-2011,5225.8,,02-10-2011,17.0038
02-11-2011,5310,,02-11-2011,17.2777
2/14/2011,5456,,2/14/2011,17.7528
2/15/2011,5481,,2/15/2011,17.7697
2/16/2011,5481.7,,2/16/2011,17.7719
2/17/2011,5546.45,,2/17/2011,17.9818
2/18/2011,5458.95,,2/18/2011,17.6982
2/21/2011,5518.6,,2/21/2011,17.8916
2/22/2011,5469.2,,2/22/2011,17.7314
2/23/2011,5437.35,,2/23/2011,17.6281
2/24/2011,5262.7,,2/24/2011,17.0619
2/25/2011,5303.55,,2/25/2011,17.1944
2/28/2011,5333.25,,2/28/2011,17.2906
03-01-2011,5522.3,,03-01-2011,17.9036
03-03-2011,5536.2,,03-03-2011,17.9486
03-04-2011,5538.75,,03-04-2011,17.9569
03-07-2011,5463.15,,03-07-2011,17.7118
03-08-2011,5520.8,,03-08-2011,17.8987
03-09-2011,5531,,03-09-2011,17.9318
03-10-2011,5494.4,,03-10-2011,17.8131
03-11-2011,5445.45,,03-11-2011,17.6544
3/14/2011,5531.5,,3/14/2011,17.9334
3/15/2011,5449.65,,3/15/2011,17.6686
3/16/2011,5511.15,,3/16/2011,17.868
3/17/2011,5446.65,,3/17/2011,17.6589
3/18/2011,5373.7,,3/18/2011,17.4224
3/21/2011,5364.75,,3/21/2011,17.3934
3/22/2011,5413.85,,3/22/2011,17.5526
3/23/2011,5480.25,,3/23/2011,17.7678
3/24/2011,5522.4,,3/24/2011,17.9045
3/25/2011,5654.25,,3/25/2011,18.029
3/28/2011,5687.25,,3/28/2011,18.1342
3/29/2011,5736.35,,3/29/2011,18.2907
3/30/2011,5787.65,,3/30/2011,18.4543
3/31/2011,5833.75,,3/31/2011,18.0537
04-01-2011,5826.05,,04-01-2011,18.0299
04-04-2011,5908.45,,04-04-2011,18.292
04-05-2011,5910.05,,04-05-2011,18.297
04-06-2011,5891.75,,04-06-2011,18.2403
04-07-2011,5885.7,,04-07-2011,18.2216
04-08-2011,5842,,04-08-2011,18.0863
04-11-2011,5785.7,,04-11-2011,17.912
4/13/2011,5911.5,,4/13/2011,18.304
4/15/2011,5824.55,,4/15/2011,18.0348
4/18/2011,5729.1,,4/18/2011,17.7392
4/19/2011,5740.75,,4/19/2011,17.7753
4/20/2011,5851.65,,4/20/2011,18.1187
4/21/2011,5884.7,,4/21/2011,18.221
4/25/2011,5874.5,,4/25/2011,18.1894
4/26/2011,5868.4,,4/26/2011,18.1706
4/27/2011,5833.9,,4/27/2011,18.0637
4/28/2011,5785.45,,4/28/2011,17.9137
4/29/2011,5749.5,,4/29/2011,17.8024
05-02-2011,5701.3,,05-02-2011,17.6532
05-03-2011,5565.25,,05-03-2011,17.2319
05-04-2011,5537.15,,05-04-2011,17.1449
05-05-2011,5459.85,,05-05-2011,16.9055
05-06-2011,5551.45,,05-06-2011,17.1892
05-09-2011,5551.1,,05-09-2011,17.1881
05-10-2011,5541.25,,05-10-2011,17.1576
05-11-2011,5565.05,,05-11-2011,17.2313
05-12-2011,5486.15,,05-12-2011,16.987
5/13/2011,5544.75,,5/13/2011,17.1684
5/16/2011,5499,,5/16/2011,17.0268
5/17/2011,5438.95,,5/17/2011,16.8117
5/18/2011,5420.6,,5/18/2011,16.7549
5/19/2011,5428.1,,5/19/2011,16.7781
5/20/2011,5486.35,,5/20/2011,16.9582
5/23/2011,5386.55,,5/23/2011,16.6497
5/24/2011,5394.85,,5/24/2011,16.6754
5/25/2011,5348.95,,5/25/2011,16.5335
5/26/2011,5412.35,,5/26/2011,16.7294
5/27/2011,5476.1,,5/27/2011,16.9265
5/30/2011,5473.1,,5/30/2011,16.9172
5/31/2011,5560.15,,5/31/2011,17.1863
06-01-2011,5592,,06-01-2011,17.2847
06-02-2011,5550.35,,06-02-2011,17.156
06-03-2011,5516.75,,06-03-2011,17.0521
06-06-2011,5532.05,,06-06-2011,17.0994
06-07-2011,5556.15,,06-07-2011,17.1739
06-08-2011,5526.85,,06-08-2011,17.0834
06-09-2011,5521.05,,06-09-2011,17.0654
06-10-2011,5485.8,,06-10-2011,16.9565
6/13/2011,5482.8,,6/13/2011,16.9483
6/14/2011,5500.5,,6/14/2011,17.003
6/15/2011,5447.5,,6/15/2011,16.8391
6/16/2011,5396.75,,6/16/2011,16.6823
6/17/2011,5366.4,,6/17/2011,16.5884
6/20/2011,5257.9,,6/20/2011,16.253
6/21/2011,5275.85,,6/21/2011,16.3085
6/22/2011,5278.3,,6/22/2011,16.3161
6/23/2011,5320,,6/23/2011,16.445
6/24/2011,5471.25,,6/24/2011,16.9125
6/27/2011,5526.6,,6/27/2011,17.0836
6/28/2011,5545.3,,6/28/2011,17.1414
6/29/2011,5600.45,,6/29/2011,17.3119
6/30/2011,5647.4,,6/30/2011,16.5074
07-01-2011,5627.2,,07-01-2011,16.4484
07-04-2011,5650.5,,07-04-2011,16.5165
07-05-2011,5632.1,,07-05-2011,16.4627
07-06-2011,5625.45,,07-06-2011,16.4433
07-07-2011,5728.95,,07-07-2011,16.7458
07-08-2011,5660.65,,07-08-2011,16.5462
07-11-2011,5616.1,,07-11-2011,16.4159
07-12-2011,5526.15,,07-12-2011,16.153
7/13/2011,5585.45,,7/13/2011,16.3264
7/14/2011,5599.8,,7/14/2011,16.3684
7/15/2011,5581.1,,7/15/2011,16.3137
7/18/2011,5567.05,,7/18/2011,16.2726
7/19/2011,5613.55,,7/19/2011,16.4088
7/20/2011,5567.05,,7/20/2011,16.2728
7/21/2011,5541.6,,7/21/2011,16.1984
7/22/2011,5633.95,,7/22/2011,16.4683
7/25/2011,5680.3,,7/25/2011,16.6038
7/26/2011,5574.85,,7/26/2011,16.2955
7/27/2011,5546.8,,7/27/2011,16.2135
7/28/2011,5487.75,,7/28/2011,16.0409
7/29/2011,5482,,7/29/2011,16.0241
08-01-2011,5516.8,,08-01-2011,16.1258
08-02-2011,5456.55,,08-02-2011,15.9497
08-03-2011,5404.8,,08-03-2011,15.7985
08-04-2011,5331.8,,08-04-2011,15.5851
08-05-2011,5211.25,,08-05-2011,15.2327
08-08-2011,5118.5,,08-08-2011,14.975
08-09-2011,5072.85,,08-09-2011,14.8414
08-10-2011,5161,,08-10-2011,15.0993
08-11-2011,5138.3,,08-11-2011,15.0329
08-12-2011,5072.95,,08-12-2011,14.8417
8/16/2011,5035.8,,8/16/2011,14.733
8/17/2011,5056.6,,8/17/2011,14.7939
8/18/2011,4944.15,,8/18/2011,14.4649
8/19/2011,4845.65,,8/19/2011,14.1767
8/22/2011,4898.8,,8/22/2011,14.3322
8/23/2011,4948.9,,8/23/2011,14.4788
8/24/2011,4888.9,,8/24/2011,14.3032
8/25/2011,4839.6,,8/25/2011,14.159
8/26/2011,4747.8,,8/26/2011,13.8904
8/29/2011,4919.6,,8/29/2011,14.393
8/30/2011,5001,,8/30/2011,14.6312
09-02-2011,5040,,09-02-2011,14.7453
09-05-2011,5017.2,,09-05-2011,14.6786
09-06-2011,5064.3,,09-06-2011,14.8164
09-07-2011,5124.65,,09-07-2011,14.993
09-08-2011,5153.25,,09-08-2011,15.0766
09-09-2011,5059.45,,09-09-2011,14.8022
09-12-2011,4946.8,,09-12-2011,14.4743
9/13/2011,4940.95,,9/13/2011,14.4572
9/14/2011,5012.55,,9/14/2011,14.6667
9/15/2011,5075.7,,9/15/2011,14.8515
9/16/2011,5084.25,,9/16/2011,14.8765
9/19/2011,5031.95,,9/19/2011,14.7235
9/20/2011,5140.2,,9/20/2011,15.0402
9/21/2011,5133.25,,9/21/2011,15.0199
9/22/2011,4923.65,,9/22/2011,14.4066
9/23/2011,4867.75,,9/23/2011,14.243
9/26/2011,4835.4,,9/26/2011,14.3366
9/27/2011,4971.25,,9/27/2011,14.5459
9/28/2011,4945.9,,9/28/2011,14.4717
9/29/2011,5015.45,,9/29/2011,14.6752
9/30/2011,4943.25,,9/30/2011,14.8083
10-03-2011,4849.5,,10-03-2011,14.5275
10-04-2011,4772.15,,10-04-2011,14.2958
10-05-2011,4751.3,,10-05-2011,14.2333
10-07-2011,4888.05,,10-07-2011,14.643
10-10-2011,4979.6,,10-10-2011,14.9468
10-11-2011,4974.35,,10-11-2011,14.9324
10-12-2011,5099.4,,10-12-2011,15.3078
10/13/2011,5077.85,,10/13/2011,15.2431
10/14/2011,5132.3,,10/14/2011,15.4066
10/17/2011,5118.25,,10/17/2011,15.3644
10/18/2011,5037.5,,10/18/2011,15.122
10/19/2011,5139.15,,10/19/2011,15.4271
10/20/2011,5091.9,,10/20/2011,15.2853
10/21/2011,5049.95,,10/21/2011,15.1594
10/24/2011,5098.35,,10/24/2011,15.3046
10/25/2011,5191.6,,10/25/2011,15.5846
10/26/2011,5201.8,,10/26/2011,15.6152
10/28/2011,5360.7,,10/28/2011,16.0922
10/31/2011,5326.6,,10/31/2011,15.9898
11-01-2011,5257.95,,11-01-2011,15.7837
11-02-2011,5258.45,,11-02-2011,15.7852
11-03-2011,5265.75,,11-03-2011,15.8072
11-04-2011,5284.2,,11-04-2011,15.8625
11-08-2011,5289.35,,11-08-2011,15.878
11-09-2011,5221.05,,11-09-2011,15.673
11-11-2011,5168.85,,11-11-2011,15.5163
11/14/2011,5148.35,,11/14/2011,15.4547
11/15/2011,5068.5,,11/15/2011,15.215
11/16/2011,5030.45,,11/16/2011,15.1008
11/17/2011,4934.75,,11/17/2011,14.8135
11/18/2011,4905.8,,11/18/2011,14.7266
11/21/2011,4778.35,,11/21/2011,14.344
11/22/2011,4812.35,,11/22/2011,14.4523
11/23/2011,4706.45,,11/23/2011,14.1342
11/24/2011,4756.45,,11/24/2011,14.2844
11/25/2011,4710.05,,11/25/2011,14.1451
11/28/2011,4851.3,,11/28/2011,14.5693
11/29/2011,4805.1,,11/29/2011,14.4305
11/30/2011,4832.05,,11/30/2011,14.5114
12-01-2011,4936.85,,12-01-2011,14.8262
12-02-2011,5050.15,,12-02-2011,15.1664
12-05-2011,5039.15,,12-05-2011,15.1334
12-07-2011,5062.6,,12-07-2011,15.2038
12-08-2011,4943.65,,12-08-2011,14.8466
12-09-2011,4866.7,,12-09-2011,14.6155
12-12-2011,4764.6,,12-12-2011,14.3099
12/13/2011,4800.6,,12/13/2011,14.418
12/14/2011,4763.25,,12/14/2011,14.3058
12/15/2011,4746.35,,12/15/2011,14.2551
12/16/2011,4651.6,,12/16/2011,13.9705
12/19/2011,4613.1,,12/19/2011,13.8549
12/20/2011,4544.2,,12/20/2011,13.6479
12/21/2011,4693.15,,12/21/2011,14.0953
12/22/2011,4733.85,,12/22/2011,14.2175
12/23/2011,4714,,12/23/2011,14.1579
12/26/2011,4779,,12/26/2011,14.3531
12/27/2011,4750.5,,12/27/2011,14.2675
12/28/2011,4705.8,,12/28/2011,14.1333
12/29/2011,4646.25,,12/29/2011,13.9544
12/30/2011,4624.3,,12/30/2011,13.8885
01-02-2012,4636.75,,01-02-2012,13.8239
01-03-2012,4765.3,,01-03-2012,14.2071
01-04-2012,4749.65,,01-04-2012,14.1605
01-05-2012,4749.95,,01-05-2012,14.1614
01-06-2012,4754.1,,01-06-2012,14.1737
01-07-2012,4746.9,,01-07-2012,14.1523
01-09-2012,4742.8,,01-09-2012,14.1409
01-10-2012,4849.55,,01-10-2012,14.4592
01-11-2012,4860.95,,01-11-2012,14.4932
01-12-2012,4831.25,,01-12-2012,14.4046
1/13/2012,4866,,1/13/2012,14.5083
1/16/2012,4873.9,,1/16/2012,14.5318
1/17/2012,4967.3,,1/17/2012,14.8103
1/18/2012,4955.8,,1/18/2012,14.776
1/19/2012,5018.4,,1/19/2012,14.9626
1/20/2012,5048.6,,1/20/2012,15.0527
1/23/2012,5046.25,,1/23/2012,15.0457
1/24/2012,5127.35,,1/24/2012,15.2875
1/25/2012,5158.3,,1/25/2012,15.3798
1/27/2012,5204.7,,1/27/2012,15.5181
1/30/2012,5087.3,,1/30/2012,15.1681
1/31/2012,5199.25,,1/31/2012,15.5019
02-01-2012,5235.7,,02-01-2012,15.6105
02-02-2012,5269.9,,02-02-2012,15.7125
02-03-2012,5325.85,,02-03-2012,15.8793
02-06-2012,5361.65,,02-06-2012,15.9861
02-07-2012,5335.15,,02-07-2012,15.9071
02-08-2012,5368.15,,02-08-2012,16.0054
02-09-2012,5412.35,,02-09-2012,16.1372
02-10-2012,5381.6,,02-10-2012,16.0455
2/13/2012,5390.2,,2/13/2012,16.0712
2/14/2012,5416.05,,2/14/2012,16.1508
2/15/2012,5531.95,,2/15/2012,16.4964
2/16/2012,5521.95,,2/16/2012,16.4666
2/17/2012,5564.3,,2/17/2012,16.5929
2/21/2012,5607.15,,2/21/2012,16.7207
2/22/2012,5505.35,,2/22/2012,16.4171
2/23/2012,5483.3,,2/23/2012,16.3514
2/24/2012,5429.3,,2/24/2012,16.1903
2/27/2012,5281.2,,2/27/2012,15.7487
2/28/2012,5375.5,,2/28/2012,16.0299
2/29/2012,5385.2,,2/29/2012,16.0588
03-01-2012,5339.75,,03-01-2012,15.9233
03-02-2012,5359.35,,03-02-2012,15.9817
03-03-2012,5359.4,,03-03-2012,15.9819
03-05-2012,5280.35,,03-05-2012,15.7462
03-06-2012,5222.4,,03-06-2012,15.5734
03-07-2012,5220.45,,03-07-2012,15.5675
03-09-2012,5333.55,,03-09-2012,15.9048
03-12-2012,5359.55,,03-12-2012,15.9561
3/13/2012,5429.5,,3/13/2012,16.1644
3/14/2012,5463.9,,3/14/2012,16.2668
3/15/2012,5380.5,,3/15/2012,16.0185
3/16/2012,5317.9,,3/16/2012,15.8321
3/19/2012,5257.05,,3/19/2012,15.651
3/20/2012,5274.85,,3/20/2012,15.704
3/21/2012,5364.95,,3/21/2012,15.9722
3/22/2012,5228.45,,3/22/2012,15.5658
3/23/2012,5278.2,,3/23/2012,15.7139
3/26/2012,5184.25,,3/26/2012,15.4342
3/27/2012,5243.15,,3/27/2012,15.6096
3/28/2012,5194.75,,3/28/2012,15.4655
3/29/2012,5178.85,,3/29/2012,15.4181
3/30/2012,5295.55,,3/30/2012,15.7656
04-02-2012,5317.9,,04-02-2012,15.3712
04-03-2012,5358.5,,04-03-2012,15.4886
04-04-2012,5322.9,,04-04-2012,15.3857
04-09-2012,5234.4,,04-09-2012,15.1299
04-10-2012,5243.6,,04-10-2012,15.1565
04-11-2012,5226.85,,04-11-2012,15.1081
04-12-2012,5276.85,,04-12-2012,15.2526
4/13/2012,5207.45,,4/13/2012,15.052
4/16/2012,5226.2,,4/16/2012,15.1078
4/17/2012,5289.7,,4/17/2012,15.2913
4/18/2012,5300,,4/18/2012,15.3211
4/19/2012,5332.4,,4/19/2012,15.4148
4/20/2012,5290.85,,4/20/2012,15.2946
4/23/2012,5200.6,,4/23/2012,15.0338
4/24/2012,5222.65,,4/24/2012,15.0975
4/25/2012,5202,,4/25/2012,15.0378
4/26/2012,5189,,4/26/2012,15.0002
4/27/2012,5190.6,,4/27/2012,14.8535
4/28/2012,5209,,4/28/2012,14.9061
4/30/2012,5248.15,,4/30/2012,15.0182
05-02-2012,5239.15,,05-02-2012,14.9924
05-03-2012,5188.4,,05-03-2012,14.8472
05-04-2012,5086.85,,05-04-2012,14.5566
05-07-2012,5114.15,,05-07-2012,14.6347
05-08-2012,4999.95,,05-08-2012,14.3079
05-09-2012,4974.8,,05-09-2012,14.2359
05-10-2012,4965.7,,05-10-2012,14.2099
05-11-2012,4928.9,,05-11-2012,14.1046
5/14/2012,4907.8,,5/14/2012,14.047
5/15/2012,4942.8,,5/15/2012,14.1462
5/16/2012,4858.25,,5/16/2012,13.9042
5/17/2012,4870.2,,5/17/2012,13.9384
5/18/2012,4891.45,,5/18/2012,13.9992
5/21/2012,4906.05,,5/21/2012,14.041
5/22/2012,4860.5,,5/22/2012,13.9106
5/23/2012,4835.65,,5/23/2012,13.8395
5/24/2012,4921.4,,5/24/2012,14.0849
5/25/2012,4920.4,,5/25/2012,14.0821
5/28/2012,4985.65,,5/28/2012,14.2688
5/29/2012,4990.1,,5/29/2012,14.2815
5/30/2012,4950.75,,5/30/2012,14.1689
5/31/2012,4924.25,,5/31/2012,14.0931
06-01-2012,4841.6,,06-01-2012,13.8565
06-04-2012,4848.15,,06-04-2012,13.8753
06-05-2012,4863.3,,06-05-2012,13.9186
06-06-2012,4997.1,,06-06-2012,14.3016
06-07-2012,5049.65,,06-07-2012,14.452
06-08-2012,5068.35,,06-08-2012,14.5055
06-11-2012,5054.1,,06-11-2012,14.4647
06-12-2012,5115.9,,06-12-2012,14.6386
6/13/2012,5121.45,,6/13/2012,14.6544
6/14/2012,5054.75,,6/14/2012,14.4636
6/15/2012,5139.05,,6/15/2012,14.7048
6/18/2012,5064.25,,6/18/2012,14.4908
6/19/2012,5103.85,,6/19/2012,14.6041
6/20/2012,5120.55,,6/20/2012,14.6519
6/21/2012,5165,,6/21/2012,14.779
6/22/2012,5146.05,,6/22/2012,14.7248
6/25/2012,5114.65,,6/25/2012,14.635
6/26/2012,5120.8,,6/26/2012,14.6526
6/27/2012,5141.9,,6/27/2012,14.713
6/28/2012,5149.15,,6/28/2012,14.7337
6/29/2012,5278.9,,6/29/2012,15.105
07-02-2012,5278.6,,07-02-2012,15.3952
07-03-2012,5287.95,,07-03-2012,15.4225
07-04-2012,5302.55,,07-04-2012,15.4651
07-05-2012,5327.3,,07-05-2012,15.5373
07-06-2012,5316.95,,07-06-2012,15.5071
07-09-2012,5275.15,,07-09-2012,15.3886
07-10-2012,5345.35,,07-10-2012,15.5933
07-11-2012,5306.3,,07-11-2012,15.4794
07-12-2012,5235.25,,07-12-2012,15.2722
7/13/2012,5227.25,,7/13/2012,15.2489
7/16/2012,5197.25,,7/16/2012,15.1613
7/17/2012,5192.85,,7/17/2012,15.1485
7/18/2012,5216.3,,7/18/2012,15.2169
7/19/2012,5242.7,,7/19/2012,15.2939
7/20/2012,5205.1,,7/20/2012,15.1842
7/23/2012,5117.95,,7/23/2012,14.93
7/24/2012,5128.2,,7/24/2012,14.9599
7/25/2012,5109.6,,7/25/2012,14.9056
7/26/2012,5043,,7/26/2012,14.7114
7/27/2012,5099.85,,7/27/2012,14.8772
7/30/2012,5199.8,,7/30/2012,15.1688
7/31/2012,5229,,7/31/2012,15.254
08-01-2012,5240.5,,08-01-2012,15.2875
08-02-2012,5227.75,,08-02-2012,15.2503
08-03-2012,5215.7,,08-03-2012,15.2152
08-06-2012,5282.55,,08-06-2012,15.4102
08-07-2012,5336.7,,08-07-2012,15.5681
08-08-2012,5338,,08-08-2012,15.5719
08-09-2012,5322.95,,08-09-2012,15.528
08-10-2012,5320.4,,08-10-2012,15.5206
8/13/2012,5347.9,,8/13/2012,15.6057
8/14/2012,5380.35,,8/14/2012,15.7004
8/16/2012,5362.95,,8/16/2012,15.6497
8/17/2012,5366.3,,8/17/2012,15.6594
8/21/2012,5421,,8/21/2012,15.819
8/22/2012,5412.85,,8/22/2012,15.7953
8/23/2012,5415.35,,8/23/2012,15.8026
8/24/2012,5386.7,,8/24/2012,15.719
8/27/2012,5350.25,,8/27/2012,15.6126
8/28/2012,5334.6,,8/28/2012,15.5669
8/29/2012,5287.8,,8/29/2012,15.4304
8/30/2012,5315.05,,8/30/2012,15.5099
8/31/2012,5258.5,,8/31/2012,15.3449
09-03-2012,5253.75,,09-03-2012,15.331
09-04-2012,5274,,09-04-2012,15.3901
09-05-2012,5225.7,,09-05-2012,15.2491
09-06-2012,5238.4,,09-06-2012,15.2862
09-07-2012,5342.1,,09-07-2012,15.5888
09-08-2012,5358.7,,09-08-2012,15.6373
09-10-2012,5363.45,,09-10-2012,15.6511
09-11-2012,5390,,09-11-2012,15.7372
09-12-2012,5431,,09-12-2012,15.8569
9/13/2012,5435.35,,9/13/2012,15.8696
9/14/2012,5577.65,,9/14/2012,16.2851
9/17/2012,5610,,9/17/2012,16.3795
9/18/2012,5600.05,,9/18/2012,16.3505
9/20/2012,5554.25,,9/20/2012,16.2168
9/21/2012,5691.15,,9/21/2012,16.6165
9/24/2012,5669.6,,9/24/2012,16.5535
9/25/2012,5673.9,,9/25/2012,16.5661
9/26/2012,5663.45,,9/26/2012,16.6504
9/27/2012,5649.5,,9/27/2012,16.6094
9/28/2012,5703.3,,9/28/2012,16.9329
10-01-2012,5718.8,,10-01-2012,15.8887
10-03-2012,5731.25,,10-03-2012,15.9233
10-04-2012,5787.6,,10-04-2012,16.0799
10-05-2012,5746.95,,10-05-2012,15.9669
10-08-2012,5676,,10-08-2012,15.7698
10-09-2012,5704.6,,10-09-2012,15.8493
10-10-2012,5652.15,,10-10-2012,15.7036
10-11-2012,5708.05,,10-11-2012,15.8589
10-12-2012,5676.05,,10-12-2012,15.77
10/15/2012,5687.25,,10/15/2012,15.8011
10/16/2012,5648,,10/16/2012,15.692
10/17/2012,5660.25,,10/17/2012,15.7261
10/18/2012,5718.7,,10/18/2012,15.8885
10/19/2012,5684.25,,10/19/2012,15.7927
10/22/2012,5717.15,,10/22/2012,15.8842
10/23/2012,5691.4,,10/23/2012,15.8126
10/25/2012,5705.3,,10/25/2012,15.8512
10/26/2012,5664.3,,10/26/2012,15.7373
10/29/2012,5665.6,,10/29/2012,15.7409
10/30/2012,5597.9,,10/30/2012,15.5528
10/31/2012,5619.7,,10/31/2012,15.6134
11-01-2012,5645.05,,11-01-2012,15.6838
11-02-2012,5697.7,,11-02-2012,15.8301
11-05-2012,5704.2,,11-05-2012,15.8482
11-06-2012,5724.4,,11-06-2012,15.9043
11-07-2012,5760.1,,11-07-2012,16.0035
11-08-2012,5738.75,,11-08-2012,15.9442
11-09-2012,5686.25,,11-09-2012,15.7983
11-12-2012,5683.7,,11-12-2012,15.722
11/13/2012,5666.95,,11/13/2012,15.6757
11/15/2012,5631,,11/15/2012,15.5762
11/16/2012,5574.05,,11/16/2012,15.4187
11/19/2012,5571.4,,11/19/2012,15.4114
11/20/2012,5571.55,,11/20/2012,15.4118
11/21/2012,5614.8,,11/21/2012,15.5314
11/22/2012,5627.75,,11/22/2012,15.5672
11/23/2012,5626.6,,11/23/2012,15.564
11/26/2012,5635.9,,11/26/2012,15.5898
11/27/2012,5727.45,,11/27/2012,15.843
11/29/2012,5825,,11/29/2012,16.1129
11/30/2012,5879.85,,11/30/2012,16.2646
12-03-2012,5870.95,,12-03-2012,16.24
12-04-2012,5889.25,,12-04-2012,16.2906
12-05-2012,5900.5,,12-05-2012,16.3217
12-06-2012,5930.9,,12-06-2012,16.4058
12-07-2012,5907.4,,12-07-2012,16.3408
12-10-2012,5908.9,,12-10-2012,16.3449
12-11-2012,5898.8,,12-11-2012,16.3187
12-12-2012,5888,,12-12-2012,16.2888
12/13/2012,5851.5,,12/13/2012,16.1879
12/14/2012,5879.6,,12/14/2012,16.2656
12/17/2012,5857.9,,12/17/2012,16.2056
12/18/2012,5896.8,,12/18/2012,16.3132
12/19/2012,5929.6,,12/19/2012,16.4039
12/20/2012,5916.4,,12/20/2012,16.3674
12/21/2012,5847.7,,12/21/2012,16.1773
12/24/2012,5855.75,,12/24/2012,16.1996
12/26/2012,5905.6,,12/26/2012,16.3375
12/27/2012,5870.1,,12/27/2012,16.2393
12/28/2012,5908.35,,12/28/2012,16.3451
12/31/2012,5905.1,,12/31/2012,16.1269
01-01-2013,5950.85,,01-01-2013,16.2519
01-02-2013,5993.25,,01-02-2013,16.3677
01-03-2013,6009.5,,01-03-2013,16.412
01-04-2013,6016.15,,01-04-2013,16.4302
01-07-2013,5988.4,,01-07-2013,16.3544
01-08-2013,6001.7,,01-08-2013,16.3907
01-09-2013,5971.5,,01-09-2013,16.3083
01-10-2013,5968.65,,01-10-2013,16.3005
01-11-2013,5951.3,,01-11-2013,16.2531
1/14/2013,6024.05,,1/14/2013,16.4518
1/15/2013,6056.6,,1/15/2013,16.5415
1/16/2013,6001.85,,1/16/2013,16.392
1/17/2013,6039.2,,1/17/2013,16.494
1/18/2013,6064.4,,1/18/2013,16.5628
1/21/2013,6082.3,,1/21/2013,16.6117
1/22/2013,6048.5,,1/22/2013,16.5194
1/23/2013,6054.3,,1/23/2013,16.5353
1/24/2013,6019.35,,1/24/2013,16.4398
1/25/2013,6074.65,,1/25/2013,16.5908
1/28/2013,6074.8,,1/28/2013,16.5912
1/29/2013,6049.9,,1/29/2013,16.5232
1/30/2013,6055.75,,1/30/2013,16.5392
1/31/2013,6034.75,,1/31/2013,16.4819
02-01-2013,5998.9,,02-01-2013,16.384
02-04-2013,5987.25,,02-04-2013,16.3521
02-05-2013,5956.9,,02-05-2013,16.2692
02-06-2013,5959.2,,02-06-2013,16.2755
02-07-2013,5938.8,,02-07-2013,16.2198
